                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    314,                  1.329,                0.84117,                 1.0418,                0.91786,                0.71849,                0.76785,                0.61678,                0.74733,                0.42333,                0.84155,              0.0011504,              0.0011504,              0.0011504
                    315,                 1.3106,                0.83572,                 1.0405,                0.84211,                0.73256,                0.76061,                0.60171,                0.76349,                0.43493,                 0.8588,              0.0011488,              0.0011488,              0.0011488
                    316,                 1.3203,                0.83957,                 1.0369,                0.89134,                0.71736,                0.76141,                0.59509,                 0.8019,                0.43449,                0.86455,              0.0011471,              0.0011471,              0.0011471
                    317,                 1.3333,                0.83667,                 1.0431,                0.92159,                0.71202,                0.75658,                0.60272,                 0.7528,                0.42796,                0.84755,              0.0011455,              0.0011455,              0.0011455
                    318,                 1.3197,                 0.8337,                 1.0351,                0.88786,                0.71429,                0.76615,                0.60297,                0.76015,                0.43189,                0.84985,              0.0011438,              0.0011438,              0.0011438
                    319,                 1.3096,                0.81916,                 1.0358,                0.90265,                0.72699,                0.76901,                0.60837,                0.72584,                0.41179,                0.84033,              0.0011422,              0.0011422,              0.0011422
                    320,                 1.3153,                0.82363,                 1.0305,                0.88571,                0.73109,                0.77181,                0.62002,                0.74714,                0.41533,                 0.8399,              0.0011405,              0.0011405,              0.0011405
                    321,                 1.3126,                0.82825,                 1.0363,                0.87453,                0.70168,                0.75127,                0.60088,                0.73068,                0.41769,                0.84583,              0.0011389,              0.0011389,              0.0011389
                    322,                 1.2841,                0.81119,                 1.0247,                0.85289,                0.74617,                0.78021,                  0.619,                0.71618,                0.41101,                0.84023,              0.0011372,              0.0011372,              0.0011372
                    323,                 1.3077,                0.82544,                 1.0312,                 0.8879,                 0.7521,                0.78572,                0.61316,                0.72956,                0.42064,                0.83519,              0.0011356,              0.0011356,              0.0011356
                    324,                 1.3071,                0.82084,                 1.0343,                0.89248,                0.73529,                0.78281,                0.60557,                0.75498,                0.42209,                0.83941,              0.0011339,              0.0011339,              0.0011339
                    325,                 1.2952,                0.80473,                 1.0287,                0.89207,                0.71806,                0.78449,                0.61657,                0.73831,                0.42181,                0.83982,              0.0011323,              0.0011323,              0.0011323
                    326,                 1.3306,                0.83914,                 1.0404,                 0.9028,                0.72689,                0.77419,                0.61648,                0.73215,                0.42102,                0.83811,              0.0011306,              0.0011306,              0.0011306
                    327,                 1.3074,                0.84577,                 1.0431,                0.81761,                 0.7395,                0.77041,                0.60767,                0.74066,                0.42655,                0.84549,               0.001129,               0.001129,               0.001129
                    328,                 1.2943,                0.80713,                 1.0317,                0.85063,                 0.7479,                0.77179,                0.60459,                0.75458,                0.42905,                 0.8468,              0.0011273,              0.0011273,              0.0011273
                    329,                 1.3254,                0.81956,                 1.0379,                0.94812,                0.71008,                0.76413,                0.61227,                 0.7347,                0.42117,                0.84037,              0.0011257,              0.0011257,              0.0011257
                    330,                 1.2824,                0.78909,                 1.0181,                0.83882,                0.73529,                0.76113,                0.59945,                0.74973,                0.42701,                0.84582,               0.001124,               0.001124,               0.001124
                    331,                 1.3174,                0.83029,                 1.0414,                0.86084,                0.73529,                0.77445,                0.61192,                0.72699,                0.42176,                0.83923,              0.0011224,              0.0011224,              0.0011224
                    332,                 1.2896,                0.80132,                 1.0214,                0.92263,                0.72689,                0.78299,                0.62666,                0.72367,                0.41925,                0.83859,              0.0011207,              0.0011207,              0.0011207
                    333,                 1.3105,                0.80876,                 1.0276,                0.86694,                0.72269,                0.77043,                 0.5992,                0.76749,                0.43712,                0.85341,              0.0011191,              0.0011191,              0.0011191
                    334,                  1.287,                0.80142,                 1.0255,                0.89918,                 0.7395,                0.77532,                0.60607,                0.76479,                0.43461,                0.84753,              0.0011174,              0.0011174,              0.0011174
                    335,                 1.3043,                0.82159,                 1.0355,                0.89994,                0.71008,                0.77902,                0.61896,                0.72525,                0.42787,                0.83931,              0.0011158,              0.0011158,              0.0011158
                    336,                 1.2891,                0.81374,                 1.0332,                0.90206,                0.72689,                0.76718,                0.61425,                0.73765,                0.42013,                0.84026,              0.0011141,              0.0011141,              0.0011141
                    337,                 1.2793,                0.81195,                 1.0334,                0.89207,                 0.7395,                0.77903,                0.61615,                0.72331,                0.41426,                0.83992,              0.0011125,              0.0011125,              0.0011125
                    338,                 1.2954,                0.79833,                 1.0273,                0.89211,                 0.7479,                 0.7875,                0.61713,                 0.7345,                0.41957,                0.84083,              0.0011108,              0.0011108,              0.0011108
                    339,                 1.2922,                0.79964,                 1.0316,                0.86216,                 0.7605,                0.80457,                0.62744,                0.73214,                 0.4148,                0.84498,              0.0011092,              0.0011092,              0.0011092
                    340,                 1.2632,                0.79443,                 1.0254,                0.88921,                 0.7563,                0.79667,                0.62422,                 0.7453,                0.42701,                0.84569,              0.0011075,              0.0011075,              0.0011075
                    341,                 1.3026,                0.79083,                 1.0303,                0.88069,                0.74132,                0.77454,                0.62063,                0.71259,                0.40999,                0.83916,              0.0011059,              0.0011059,              0.0011059
                    342,                 1.3064,                0.82809,                  1.039,                0.92433,                0.73529,                0.79906,                0.64201,                0.70585,                0.40748,                0.83183,              0.0011042,              0.0011042,              0.0011042
                    343,                 1.2836,                0.80092,                 1.0348,                0.86999,                 0.7521,                0.77059,                0.61299,                0.71899,                0.41354,                0.83552,              0.0011026,              0.0011026,              0.0011026
                    344,                 1.3145,                0.82023,                 1.0372,                0.84915,                 0.7521,                0.78348,                0.62016,                0.72872,                0.41765,                0.84072,              0.0011009,              0.0011009,              0.0011009
                    345,                 1.3001,                0.80953,                 1.0364,                0.87731,                0.71849,                 0.7602,                0.61213,                0.74037,                0.42346,                0.84165,              0.0010993,              0.0010993,              0.0010993
                    346,                 1.2803,                0.79745,                 1.0246,                0.86076,                 0.7395,                 0.7631,                0.61203,                 0.7329,                 0.4202,                0.84078,              0.0010976,              0.0010976,              0.0010976
                    347,                 1.2638,                0.78586,                 1.0155,                0.89498,                 0.7563,                0.78508,                0.62061,                 0.7389,                0.41212,                0.83739,               0.001096,               0.001096,               0.001096
                    348,                 1.3242,                0.81485,                 1.0352,                0.92173,                0.73529,                0.78196,                0.62545,                0.72877,                0.41167,                0.83295,              0.0010943,              0.0010943,              0.0010943
                    349,                 1.2914,                0.80639,                 1.0316,                0.91616,                0.74445,                0.78915,                0.62676,                0.71016,                0.40577,                0.83137,              0.0010927,              0.0010927,              0.0010927
                    350,                 1.2628,                0.78281,                 1.0157,                0.86747,                 0.7605,                 0.7976,                0.61933,                0.73473,                0.40813,                0.83967,               0.001091,               0.001091,               0.001091
                    351,                 1.3161,                0.80777,                 1.0419,                 0.8848,                0.75377,                0.81198,                0.63017,                  0.746,                0.40749,                0.83804,              0.0010894,              0.0010894,              0.0010894
                    352,                 1.2876,                0.79199,                 1.0224,                0.94434,                0.71849,                0.77641,                0.61142,                0.72132,                0.40782,                0.83569,              0.0010877,              0.0010877,              0.0010877
                    353,                 1.2846,                0.79765,                 1.0325,                0.94317,                0.70848,                0.76022,                0.60833,                0.72227,                0.41068,                0.83735,              0.0010861,              0.0010861,              0.0010861
                    354,                 1.2617,                0.77517,                 1.0154,                0.88035,                0.72646,                0.76872,                0.60969,                 0.7301,                0.40545,                0.83654,              0.0010844,              0.0010844,              0.0010844
                    355,                   1.28,                0.78874,                 1.0172,                0.90276,                0.73217,                0.77716,                0.61046,                0.72798,                0.41046,                0.83615,              0.0010828,              0.0010828,              0.0010828
                    356,                 1.3058,                0.81237,                 1.0382,                0.89355,                 0.7605,                0.79506,                0.62151,                0.72284,                0.40343,                0.83432,              0.0010811,              0.0010811,              0.0010811
                    357,                 1.3145,                0.81773,                 1.0357,                0.88828,                0.71429,                0.75731,                0.60974,                0.71298,                0.40526,                0.83371,              0.0010795,              0.0010795,              0.0010795
                    358,                 1.3098,                0.80828,                 1.0307,                0.85484,                0.73685,                 0.7759,                0.61087,                0.73049,                0.42043,                0.84002,              0.0010778,              0.0010778,              0.0010778
                    359,                 1.3134,                0.80445,                 1.0368,                 0.8146,                0.71008,                  0.764,                0.60129,                0.75274,                0.42598,                0.83945,              0.0010762,              0.0010762,              0.0010762
                    360,                 1.2464,                0.76301,                 1.0074,                0.85426,                0.71008,                0.75829,                0.60144,                0.72775,                0.42029,                0.83575,              0.0010745,              0.0010745,              0.0010745
                    361,                 1.2817,                0.77568,                 1.0174,                0.86377,                0.70588,                0.74574,                0.59879,                0.74831,                0.41852,                0.84067,              0.0010729,              0.0010729,              0.0010729
                    362,                 1.2712,                0.78412,                 1.0165,                0.88957,                0.69894,                0.75233,                0.59689,                0.75714,                 0.4299,                  0.845,              0.0010712,              0.0010712,              0.0010712
                    363,                 1.2757,                0.77536,                  1.015,                0.89333,                0.69748,                0.74853,                0.59532,                0.73152,                0.42021,                0.83906,              0.0010696,              0.0010696,              0.0010696
                    364,                 1.2791,                0.78773,                 1.0256,                0.85476,                0.71429,                0.75574,                0.60646,                0.72161,                0.40937,                0.83304,              0.0010679,              0.0010679,              0.0010679
                    365,                 1.2569,                0.77661,                 1.0193,                0.92707,                0.70168,                 0.7674,                0.61975,                  0.706,                0.41286,                0.83033,              0.0010663,              0.0010663,              0.0010663
                    366,                  1.257,                0.77805,                 1.0162,                0.86509,                0.73529,                0.76947,                0.60943,                0.74441,                0.41429,                0.83775,              0.0010646,              0.0010646,              0.0010646
                    367,                 1.2688,                0.77155,                 1.0134,                0.88541,                0.70588,                0.76802,                0.61678,                0.71093,                0.40532,                0.83339,               0.001063,               0.001063,               0.001063
                    368,                 1.2789,                0.77982,                 1.0238,                 0.9087,                0.69748,                0.76243,                0.61019,                0.71446,                0.41217,                0.83263,              0.0010613,              0.0010613,              0.0010613
                    369,                 1.2606,                0.76657,                 1.0099,                0.92332,                0.71849,                0.75282,                0.60661,                 0.7213,                0.41303,                0.83366,              0.0010597,              0.0010597,              0.0010597
                    370,                 1.2482,                0.75579,                 1.0119,                0.82862,                 0.7521,                0.76496,                0.61152,                0.72391,                0.40792,                0.83616,               0.001058,               0.001058,               0.001058
                    371,                  1.262,                0.76984,                 1.0146,                0.82578,                0.73109,                0.75635,                0.60352,                0.71658,                0.40764,                0.83961,              0.0010564,              0.0010564,              0.0010564
                    372,                  1.241,                0.75955,                 1.0073,                0.86327,                0.72195,                0.76239,                0.60445,                 0.7355,                0.41566,                0.84132,              0.0010547,              0.0010547,              0.0010547
                    373,                 1.2469,                 0.7533,                 1.0123,                0.88367,                0.76471,                0.79297,                0.62317,                0.71067,                0.39896,                0.83619,              0.0010531,              0.0010531,              0.0010531
                    374,                 1.2801,                0.78865,                 1.0221,                0.87251,                 0.7479,                0.77844,                0.61832,                0.73589,                0.41412,                0.83673,              0.0010514,              0.0010514,              0.0010514
                    375,                 1.2801,                0.78054,                 1.0224,                0.92592,                0.72989,                0.77312,                0.61031,                0.75276,                0.40821,                0.83372,              0.0010498,              0.0010498,              0.0010498
                    376,                 1.2737,                0.78844,                 1.0265,                 0.8988,                0.71409,                0.76749,                0.61169,                0.71978,                   0.41,                0.83297,              0.0010481,              0.0010481,              0.0010481
                    377,                 1.2752,                0.78913,                 1.0305,                 0.8481,                0.73109,                0.76471,                0.60836,                0.71698,                0.40539,                0.83644,              0.0010465,              0.0010465,              0.0010465
                    378,                  1.263,                0.78232,                 1.0182,                0.88015,                0.70715,                0.76237,                0.61079,                0.71218,                0.40148,                0.83828,              0.0010448,              0.0010448,              0.0010448
                    379,                 1.2492,                0.76684,                 1.0223,                 0.8345,                 0.7395,                0.76243,                0.60518,                0.73251,                0.41229,                 0.8461,              0.0010432,              0.0010432,              0.0010432
                    380,                 1.2452,                0.75844,                 1.0123,                0.88175,                0.71849,                0.76341,                0.60582,                0.75027,                 0.4193,                0.84311,              0.0010415,              0.0010415,              0.0010415
                    381,                  1.249,                0.75965,                 1.0129,                0.83791,                0.73109,                0.76232,                0.61068,                0.72219,                0.40378,                0.84004,              0.0010399,              0.0010399,              0.0010399
                    382,                 1.2628,                0.77699,                 1.0233,                0.88105,                0.71221,                0.75597,                0.60026,                0.73353,                0.40697,                0.84201,              0.0010382,              0.0010382,              0.0010382
                    383,                 1.2431,                 0.7566,                 1.0086,                0.89271,                0.71837,                0.76681,                0.59157,                0.75985,                0.42102,                0.84592,              0.0010366,              0.0010366,              0.0010366
                    384,                 1.2464,                 0.7617,                 1.0145,                0.87213,                0.74255,                0.77683,                0.61006,                0.73848,                0.41316,                0.84299,              0.0010349,              0.0010349,              0.0010349
                    385,                 1.2476,                 0.7521,                 1.0056,                0.84222,                0.71849,                0.74447,                0.59361,                0.74818,                0.41439,                0.84795,              0.0010333,              0.0010333,              0.0010333
                    386,                 1.2552,                0.75398,                 1.0107,                0.91517,                0.71429,                0.76414,                0.59221,                0.73027,                0.40529,                 0.8389,              0.0010316,              0.0010316,              0.0010316
                    387,                 1.2407,                0.76108,                 1.0095,                0.92025,                 0.7521,                0.78358,                0.61505,                0.71264,                0.39702,                0.83066,                0.00103,                0.00103,                0.00103
                    388,                 1.2085,                0.73022,                0.99339,                0.88216,                0.72689,                0.77078,                0.61255,                0.72867,                0.40331,                0.83244,              0.0010283,              0.0010283,              0.0010283
                    389,                 1.2585,                0.75477,                 1.0188,                0.83615,                0.72689,                0.76095,                0.60664,                0.73286,                0.40574,                0.83455,              0.0010267,              0.0010267,              0.0010267
                    390,                 1.2381,                0.76288,                 1.0122,                0.82311,                 0.7437,                0.77578,                0.61071,                0.72912,                0.41289,                0.83705,               0.001025,               0.001025,               0.001025
                    391,                 1.2327,                0.74409,                 1.0057,                0.86584,                0.71849,                0.76794,                0.60947,                0.71792,                 0.4064,                0.83696,              0.0010234,              0.0010234,              0.0010234
                    392,                  1.202,                 0.7235,                0.99836,                0.87985,                0.71429,                0.75627,                0.60769,                0.72019,                0.40386,                0.83433,              0.0010217,              0.0010217,              0.0010217
                    393,                 1.2151,                0.72299,                 1.0023,                0.88922,                0.71429,                0.75121,                0.60879,                0.70548,                0.40141,                0.83085,              0.0010201,              0.0010201,              0.0010201
                    394,                 1.2116,                0.72738,                 1.0045,                0.87614,                0.71429,                0.75106,                0.60665,                0.69919,                0.40273,                0.82779,              0.0010184,              0.0010184,              0.0010184
                    395,                 1.2325,                 0.7419,                 1.0112,                0.84625,                0.72823,                0.76654,                0.61468,                0.71765,                0.40023,                0.83284,              0.0010168,              0.0010168,              0.0010168
                    396,                 1.2279,                0.74539,                 1.0074,                0.87536,                0.73109,                0.77072,                0.60764,                0.73483,                 0.4123,                0.83504,              0.0010151,              0.0010151,              0.0010151
                    397,                  1.214,                0.73814,                  1.004,                0.87537,                0.72689,                0.76487,                0.60677,                0.72125,                0.41243,                0.83459,              0.0010135,              0.0010135,              0.0010135
                    398,                 1.2068,                0.73411,                 1.0041,                0.88249,                0.71849,                 0.7601,                0.60741,                0.71521,                0.40945,                0.83503,              0.0010118,              0.0010118,              0.0010118
                    399,                 1.2313,                0.74613,                 1.0096,                0.84248,                0.72269,                0.75594,                0.61143,                0.70885,                0.41334,                0.82839,              0.0010102,              0.0010102,              0.0010102
                    400,                 1.2236,                0.72355,                 1.0003,                0.87318,                0.73529,                0.76532,                0.61072,                0.70668,                0.39694,                0.82901,              0.0010085,              0.0010085,              0.0010085
                    401,                 1.2221,                0.73966,                 1.0039,                0.90788,                0.72269,                0.77201,                 0.6068,                0.73007,                0.40294,                0.83401,              0.0010069,              0.0010069,              0.0010069
                    402,                 1.2098,                0.71674,                 1.0021,                0.87685,                0.71849,                0.76376,                0.60855,                0.72992,                0.40083,                0.82912,              0.0010052,              0.0010052,              0.0010052
                    403,                 1.2114,                0.73685,                 1.0056,                0.88204,                0.70588,                0.75897,                0.61144,                0.72061,                0.40478,                0.83054,              0.0010036,              0.0010036,              0.0010036
                    404,                 1.1985,                0.72377,                 1.0005,                0.87533,                 0.7563,                0.77957,                0.61739,                0.72823,                0.40413,                 0.8312,              0.0010019,              0.0010019,              0.0010019
                    405,                 1.2205,                0.73365,                 1.0044,                0.91498,                0.72269,                0.79104,                0.61934,                0.73376,                0.40926,                0.83681,              0.0010003,              0.0010003,              0.0010003
                    406,                 1.2605,                0.75804,                 1.0177,                0.87622,                0.73529,                 0.7762,                0.62478,                0.72994,                0.41379,                0.83629,             0.00099862,             0.00099862,             0.00099862
                    407,                 1.2062,                0.73468,                 1.0024,                0.86271,                 0.7479,                0.78229,                0.62617,                0.71575,                0.40603,                0.83339,             0.00099697,             0.00099697,             0.00099697
                    408,                 1.2187,                0.73909,                 1.0105,                0.87625,                0.74283,                0.78249,                0.62339,                0.72038,                0.40738,                0.83471,             0.00099532,             0.00099532,             0.00099532
                    409,                 1.2164,                0.72511,                0.99753,                0.82382,                0.72269,                0.74829,                0.60447,                0.74128,                0.41488,                0.83748,             0.00099367,             0.00099367,             0.00099367
                    410,                 1.2338,                0.73662,                   1.01,                0.85539,                 0.7437,                0.77225,                 0.6114,                0.70991,                0.40098,                0.82783,             0.00099202,             0.00099202,             0.00099202
                    411,                 1.2434,                0.74815,                  1.017,                0.87818,                0.71849,                0.76704,                0.61685,                0.71453,                0.40777,                0.82825,             0.00099036,             0.00099036,             0.00099036
                    412,                 1.2045,                0.71352,                0.99969,                0.88346,                 0.7479,                0.77365,                 0.6086,                0.73138,                 0.4047,                0.83268,             0.00098871,             0.00098871,             0.00098871
                    413,                 1.2183,                0.72226,                0.99993,                0.92657,                0.72689,                 0.7719,                0.62591,                0.72189,                0.40012,                0.82794,             0.00098706,             0.00098706,             0.00098706
                    414,                 1.2041,                0.71985,                0.99471,                0.90507,                0.72269,                0.76087,                 0.6111,                0.72459,                0.40303,                 0.8302,             0.00098541,             0.00098541,             0.00098541
                    415,                 1.1983,                0.72774,                 1.0056,                0.88599,                0.73529,                0.76963,                0.61784,                0.70285,                0.39365,                0.82886,             0.00098376,             0.00098376,             0.00098376
                    416,                 1.2105,                0.72478,                 1.0019,                0.90853,                0.75754,                 0.7812,                0.62484,                0.72235,                0.39717,                0.82851,             0.00098211,             0.00098211,             0.00098211
                    417,                    1.2,                0.71956,                0.99895,                0.85956,                 0.7492,                0.77542,                  0.625,                0.72364,                0.40476,                0.83097,             0.00098046,             0.00098046,             0.00098046
                    418,                 1.2411,                0.74252,                 1.0194,                0.88843,                0.74496,                 0.7865,                0.62279,                0.74273,                0.40644,                0.83275,             0.00097881,             0.00097881,             0.00097881
                    419,                 1.2077,                0.72618,                 1.0042,                0.88554,                 0.7434,                0.77354,                0.62338,                0.71167,                0.39286,                0.83053,             0.00097716,             0.00097716,             0.00097716
                    420,                 1.2235,                0.74408,                 1.0135,                0.88502,                 0.7395,                   0.78,                0.61545,                0.72603,                0.40586,                0.83213,             0.00097551,             0.00097551,             0.00097551
                    421,                 1.1926,                0.71516,                 0.9933,                0.86226,                0.73109,                0.77013,                0.61903,                0.72634,                 0.4088,                 0.8349,             0.00097386,             0.00097386,             0.00097386
                    422,                 1.2344,                0.73384,                 1.0101,                 0.8826,                0.71849,                0.76381,                0.60945,                0.72213,                0.40466,                0.83382,             0.00097221,             0.00097221,             0.00097221
                    423,                 1.2199,                0.72149,                0.99937,                0.92321,                0.72269,                0.77115,                0.61534,                0.71192,                0.39905,                0.82922,             0.00097056,             0.00097056,             0.00097056
                    424,                 1.1896,                0.70627,                0.99631,                0.89854,                 0.7563,                0.79348,                0.61768,                0.72878,                  0.405,                0.83231,             0.00096891,             0.00096891,             0.00096891
                    425,                 1.2082,                0.71851,                 1.0028,                0.91198,                0.73798,                0.78027,                0.61864,                0.70287,                0.39166,                0.82896,             0.00096726,             0.00096726,             0.00096726
                    426,                 1.1655,                0.69323,                0.98431,                0.86054,                0.72269,                 0.7602,                0.60565,                0.71837,                0.39725,                0.83451,             0.00096561,             0.00096561,             0.00096561
                    427,                 1.1674,                0.69206,                0.98323,                0.82579,                0.73109,                 0.7574,                0.60637,                0.73104,                0.40328,                0.84034,             0.00096396,             0.00096396,             0.00096396
                    428,                 1.1851,                0.70466,                0.99295,                0.84273,                0.72689,                0.74589,                0.59999,                0.72488,                0.40062,                0.83403,             0.00096231,             0.00096231,             0.00096231
                    429,                 1.1945,                0.70986,                0.99487,                0.86143,                0.71429,                0.74744,                0.60155,                0.72498,                0.40198,                0.83361,             0.00096066,             0.00096066,             0.00096066
                    430,                 1.1961,                0.71534,                0.99502,                0.91709,                0.71849,                0.76248,                0.60815,                0.72868,                0.40228,                0.83503,             0.00095901,             0.00095901,             0.00095901
                    431,                  1.212,                0.71597,                0.99658,                0.96896,                0.70168,                0.76869,                0.62149,                0.72932,                0.40177,                0.82922,             0.00095736,             0.00095736,             0.00095736
                    432,                  1.198,                0.71707,                0.99483,                0.85998,                0.72689,                0.75989,                0.61453,                0.71847,                0.40411,                0.83126,             0.00095571,             0.00095571,             0.00095571
                    433,                  1.185,                0.69513,                 0.9878,                0.91131,                 0.7479,                0.78867,                0.63048,                0.70245,                0.38893,                 0.8291,             0.00095406,             0.00095406,             0.00095406
                    434,                 1.1899,                0.70098,                0.99094,                0.93607,                 0.7406,                0.78832,                0.62968,                0.69782,                0.39378,                0.82552,             0.00095241,             0.00095241,             0.00095241
                    435,                 1.1771,                0.70844,                0.99602,                0.89647,                0.75681,                0.78704,                0.62659,                0.70068,                0.39895,                0.82685,             0.00095076,             0.00095076,             0.00095076
                    436,                  1.184,                 0.7016,                0.99677,                0.90343,                0.70588,                0.75603,                0.61286,                0.73156,                0.40238,                0.83237,             0.00094911,             0.00094911,             0.00094911
                    437,                 1.2137,                0.72429,                 1.0048,                0.91842,                0.73529,                0.78544,                0.63284,                0.71934,                0.39626,                0.83154,             0.00094746,             0.00094746,             0.00094746
                    438,                 1.1841,                0.69966,                0.99178,                0.90824,                0.73109,                0.78275,                0.62642,                0.72002,                0.39567,                 0.8296,             0.00094581,             0.00094581,             0.00094581
                    439,                 1.1674,                0.67952,                0.98257,                0.87725,                0.73529,                0.78183,                0.62624,                0.71466,                 0.3977,                0.82918,             0.00094416,             0.00094416,             0.00094416
                    440,                 1.1873,                 0.7043,                0.99518,                0.90361,                0.71849,                0.76073,                0.61364,                0.72928,                 0.4061,                0.83531,             0.00094251,             0.00094251,             0.00094251
                    441,                 1.1988,                0.71617,                0.99554,                0.86807,                0.73268,                0.76899,                0.61816,                0.72137,                 0.3962,                0.83317,             0.00094085,             0.00094085,             0.00094085
                    442,                 1.1748,                0.69441,                 0.9853,                0.92423,                0.72294,                0.77713,                0.62524,                0.72237,                 0.4003,                0.83432,              0.0009392,              0.0009392,              0.0009392
